395|43.61|1|Pistoriusstraße 26, Weißensee (Weißensee), Berlin|52.5525829|13.4507261|2017-06-24
1650|138|3|Lehrter Str. 17, Tiergarten (Tiergarten), Berlin|52.52997999999999|13.36409|2017-06-24
916,86|65.49|2|Bizetstraße 83, Weißensee (Weißensee), Berlin|52.54878|13.45753|2017-06-24
601|55.93|2|Manteuffelstraße 57a, Tempelhof (Tempelhof), Berlin|52.4621563|13.3772758|2017-06-24
620|81.16|3|Waldstr. 36, Adlershof (Treptow), Berlin|52.4409388|13.554658|2017-06-24
969|92|3|Friedrich Engels Strasse 3, Niederschönhausen (Pankow), Berlin|52.5801494|13.3968658|2017-06-24
1750|193.68|5|Württembergalle 26/27, Charlottenburg (Charlottenburg), Berlin|52.51089|13.26379|2017-06-24
730,84|80.08|3|Malteserstraße 180, Marienfelde (Tempelhof), Berlin|52.41514859999999|13.3621603|2017-06-24
750|49.5|2|Archenholdstraße 3, Friedrichsfelde (Lichtenberg), Berlin|52.5089619|13.5048111|2017-06-24
730|60|1|Turmstraße 70, Tiergarten (Tiergarten), Berlin|52.52686139999999|13.3319687|2017-06-24
621|62.18|2|Manteuffelstraße 57a, Tempelhof (Tempelhof), Berlin|52.4621563|13.3772758|2017-06-24
990|94.27|3|Exerzierstraße 14, Wedding (Wedding), Berlin|52.55413|13.37466|2017-06-24
750|49.5|2|Archenholdstraße 3, Friedrichsfelde (Lichtenberg), Berlin|52.5089619|13.5048111|2017-06-24
730|60|1|Turmstraße 70, Tiergarten (Tiergarten), Berlin|52.52686139999999|13.3319687|2017-06-24
621|62.18|2|Manteuffelstraße 57a, Tempelhof (Tempelhof), Berlin|52.4621563|13.3772758|2017-06-24
990|94.27|3|Exerzierstraße 14, Wedding (Wedding), Berlin|52.55413|13.37466|2017-06-24
800|36|1|Emser Str. 50, Neukölln (Neukölln), Berlin|52.4682337|13.4270799|2017-06-24
432|72|2,5|Obstallee 22, Staaken (Spandau), Berlin|52.52112349999999|13.1669371|2017-06-24
678,50|59|2|Fehmarnerstraße 14, Wedding (Wedding), Berlin|52.5398649|13.3506914|2017-06-24
915|69.93|2|Archenholdstraße 1, Friedrichsfelde (Lichtenberg), Berlin|52.5090905|13.5049041|2017-06-24
612,45|68.05|3|Werftendensteig 2a, Reinickendorf (Reinickendorf), Berlin|52.56551|13.36599|2017-06-24
589,38|53.58|2|Heilbronner Str. 21a, Schöneberg (Schöneberg), Berlin|52.49149999999999|13.3409|2017-06-24
1800|108.67|3|Chausseestraße 37, Mitte (Mitte), Berlin|52.5331111|13.3799134|2017-06-24
1174,92|97.91|2,5|Gerichtstraße 60, Wedding (Wedding), Berlin|52.5441827|13.3711472|2017-06-24
466|36.07|1|Proskauerstraße 13, Friedrichshain (Friedrichshain), Berlin|52.5177913|13.461793|2017-06-24
950|51|2|Lichtenrader Straße 37, Neukölln (Neukölln), Berlin|52.4742545|13.4213117|2017-06-24
823|82.24|2|Selchower Str. 6, Neukölln (Neukölln), Berlin|52.4791421|13.4237779|2017-06-24
1044,68|80.36|3|Schirnerstr. 36, Altglienicke (Treptow), Berlin|52.4119134|13.5565818|2017-06-24
527|46.79|2|Kaiserkorso 8, Tempelhof (Tempelhof), Berlin|52.48195|13.38405|2017-06-24
652,50|72.41|2|Kastanienallee 22A, Rosenthal (Pankow), Berlin|52.5919|13.3916|2017-06-24
1001|88.08|3|Gethsemane Straße 6, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.54800359999999|13.4175413|2017-06-24
1090|90.08|3|Grünauer Str. 85a, Köpenick (Köpenick), Berlin|52.4384837|13.5719729|2017-06-24
790|58|2|Grellstraße 36, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.54138|13.4375|2017-06-24
1139,57|108.53|4|Seelenbinderstraße  58, Köpenick (Köpenick), Berlin|52.4552117|13.5833221|2017-06-24
2440|195|6,5|Friedrich-Wilhelm-Platz 3, Friedenau (Schöneberg), Berlin|52.4729644|13.3278972|2017-06-24
1490|106|4|Friedrich-Wilhelm-Platz 3, Friedenau (Schöneberg), Berlin|52.4729644|13.3278972|2017-06-24
684|78|2|Niederstraße 19, Rosenthal (Pankow), Berlin|52.5842262|13.3664044|2017-06-24
920|78.66|3|Deulstr. 30, Oberschöneweide (Köpenick), Berlin|52.4647|13.51158|2017-06-24
3500|143|4|Mommsenstraße 68a, Charlottenburg (Charlottenburg), Berlin|52.5028336|13.319224|2017-06-24
1192|99.46|3|Lepsiusst. 20, Steglitz (Steglitz), Berlin|52.4646789|13.3208001|2017-06-24
710|58|2|Steglitzer Damm 51 a, Steglitz (Steglitz), Berlin|52.45068|13.34495|2017-06-24
518|47|2|Ebersstraße 57, Schöneberg (Schöneberg), Berlin|52.4783407|13.3462862|2017-06-24
800|93|3|Unter den Eichen 97, Lichterfelde (Steglitz), Berlin|52.4457349|13.2941767|2017-06-24
685|75|2|Welfenallee 3, Frohnau (Reinickendorf), Berlin|52.6317178|13.2895429|2017-06-24
325|35.9|1|Otto-Suhr-Allee 62, Charlottenburg (Charlottenburg), Berlin|52.51625000000001|13.31138|2017-06-24
740|64.19|2|Libauer 10, Friedrichshain (Friedrichshain), Berlin|52.50871100000001|13.4526796|2017-06-24
780|46.34|2|Griebenowstr. 20, Mitte (Mitte), Berlin|52.53583|13.40576|2017-06-24
1443,65|88.9|3|Chausseestraße 60 a, Mitte (Mitte), Berlin|52.536725|13.375947|2017-06-24
1513,45|93.4|3|Chausseestraße 59 a, Mitte (Mitte), Berlin|52.536526|13.3756677|2017-06-24
1561,79|103.5|4|Chausseestraße 58, Mitte (Mitte), Berlin|52.53658950000001|13.3759363|2017-06-24
1570,19|114.54|4|Chausseestraße 59b, Mitte (Mitte), Berlin|52.536526|13.3756677|2017-06-24
456|47.98|2|Elly-Heuss-Knapp-Straße 46, Rudow (Neukölln), Berlin|52.4013401|13.508009|2017-06-24
529,35|33.09|1|Alt-Britz 27, Britz (Neukölln), Berlin|52.4512|13.44189|2017-06-24
417|77.01|2|Rudower Straße 52, Buckow (Neukölln), Berlin|52.4393994|13.4598994|2017-06-24
579|67.82|2|Bahnhofstraße 7, Lichtenrade (Tempelhof), Berlin|52.3868559|13.406095|2017-06-24
791,05|60.85|2|Alt-Britz 25, Britz (Neukölln), Berlin|52.4512|13.44189|2017-06-24
545|54.4|2|Gensinger Straße 31, Friedrichsfelde (Lichtenberg), Berlin|52.51232530000001|13.5286511|2017-06-24
641|62.76|3|Gensinger Straße 31, Friedrichsfelde (Lichtenberg), Berlin|52.51232530000001|13.5286511|2017-06-24
588|58.71|2|Gensinger Straße 33, Friedrichsfelde (Lichtenberg), Berlin|52.51222060000001|13.5286418|2017-06-24
548|53.64|2|Gensinger Straße 33, Friedrichsfelde (Lichtenberg), Berlin|52.51222060000001|13.5286418|2017-06-24
526,39|73.11|2|Schlangenbader Straße 29C, Wilmersdorf (Wilmersdorf), Berlin|52.47177|13.30758|2017-06-24
500,53|71.3|2|Schlangenbader Straße 29C, Wilmersdorf (Wilmersdorf), Berlin|52.47177|13.30758|2017-06-24
591,74|64.32|2|Eschenweg 60, Spandau (Spandau), Berlin|52.5692308|13.206746|2017-06-24
957,50|95.75|3|Togostraße 75, Wedding (Wedding), Berlin|52.54968599999999|13.3463011|2017-06-24
605,18|65.78|2|Lindenweg 1, Spandau (Spandau), Berlin|52.5706187|13.2072564|2017-06-24
505|53.26|1,5|Veitstr. 41, Tegel (Reinickendorf), Berlin|52.5862626|13.2877217|2017-06-24
1528,20|113.21|2|Schloßstr. 18, Charlottenburg (Charlottenburg), Berlin|52.51475|13.2960961|2017-06-24
1100|97.39|3|Ebersstraße 75a, Schöneberg (Schöneberg), Berlin|52.4803299|13.3526508|2017-06-24
768|66|2|Eberswalder Str. 16, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.5410285|13.408674|2017-06-24
848,73|85.73|3|Schalkauer Str. 39, Alt-Hohenschönhausen (Hohenschönhausen), Berlin|52.53834|13.50858|2017-06-24
642,39|67.62|2|Parksiedlung Spruch 3-137, Buckow (Neukölln), Berlin|52.42153|13.41206|2017-06-24
807,43|62.11|2|Gneisenaustraße 8, Kreuzberg (Kreuzberg), Berlin|52.49211|13.39017|2017-06-24
452,40|64.08|2|Kloster-Zinna-Str. 8, Lichtenrade (Tempelhof), Berlin|52.4027275|13.416998|2017-06-24
580|42.96|1|Zermatter Str. 14, Reinickendorf (Reinickendorf), Berlin|52.5657|13.35059|2017-06-24
550|38.37|1|Gotthardstr. 3, Reinickendorf (Reinickendorf), Berlin|52.56726|13.35068|2017-06-24
700|50.5|2|Soorstr. 59, Charlottenburg (Charlottenburg), Berlin|52.50909|13.27847|2017-06-24
670|48.15|1|Karl-Kunger-Straße 17, Treptow (Treptow), Berlin|52.49057990000001|13.4476092|2017-06-24
720|51.94|2|Ringbahnstr. 56, Tempelhof (Tempelhof), Berlin|52.4687153|13.3880816|2017-06-24
650|43.96|2|Schillingstr. 16, Reinickendorf (Reinickendorf), Berlin|52.5686|13.32157|2017-06-24
945|63.49|2|Landsberger Allee 96, Friedrichshain (Friedrichshain), Berlin|52.527|13.45143|2017-06-24
650|45.41|1,5|Schillingstr. 16, Reinickendorf (Reinickendorf), Berlin|52.5686|13.32157|2017-06-24
720|56.22|2|Schillingstr. 16, Reinickendorf (Reinickendorf), Berlin|52.5686|13.32157|2017-06-24
715|57.27|2|Wattstraße 9, Oberschöneweide (Köpenick), Berlin|52.4655987|13.5098931|2017-06-24
900|55.27|1,5|Kleine Innstraße 10, Neukölln (Neukölln), Berlin|52.4824|13.44475|2017-06-24
950|61|2|Allerstraße 30, Neukölln (Neukölln), Berlin|52.4744519|13.4214725|2017-06-24
800|40.13|1,5|Hallesches Ufer 28, Kreuzberg (Kreuzberg), Berlin|52.49889|13.38722|2017-06-24
950|49.98|2|Emser Straße 70, Neukölln (Neukölln), Berlin|52.46764779999999|13.4217761|2017-06-24
540|25|1|Treskowallee 115, Karlshorst (Lichtenberg), Berlin|52.4808053|13.525305|2017-06-24
735|96|3,5|Kienhorststraße 156, Reinickendorf (Reinickendorf), Berlin|52.57477|13.31471|2017-06-24
697|86.36|3|Streitstraße 21, Spandau (Spandau), Berlin|52.55981130000001|13.2084686|2017-06-24
814,92|67.91|2|Heilbronner Str. 21a, Schöneberg (Schöneberg), Berlin|52.49149999999999|13.3409|2017-06-24
749|49.98|2|Schwartzkopffstr. 4, Mitte (Mitte), Berlin|52.53455|13.38003|2017-06-24
1250|120.15|4|Fuldastraße  1, Neukölln (Neukölln), Berlin|52.4822494|13.4340213|2017-06-24
1115,40|101.4|3|Fortunaallee 23-25, Biesdorf (Marzahn), Berlin|52.49109|13.56686|2017-06-24
1350|100|3|Rathenowerstraße 9, Tiergarten (Tiergarten), Berlin|52.5261|13.3563|2017-06-24
410,02|69.97|3|Rabensteiner Str. 33, Marzahn (Marzahn), Berlin|52.56585|13.5761|2017-06-24
1995|160|5|Reichsstraße 1, Charlottenburg (Charlottenburg), Berlin|52.51042150000001|13.2712715|2017-06-24
1150|60.58|2|Karl-Marx-Straße 208, Neukölln (Neukölln), Berlin|52.47148|13.44049|2017-06-24
1856|116|2|Hagenplatz 7, Grunewald (Wilmersdorf), Berlin|52.4831983|13.2666495|2017-06-24
865,56|72.13|2|Neue Bahnhofstraße 26a, Friedrichshain (Friedrichshain), Berlin|52.50654300000001|13.4703136|2017-06-24
2224|139|3|Hagenplatz 7, Grunewald (Wilmersdorf), Berlin|52.4831983|13.2666495|2017-06-24
832|52|1|Hagenplatz 7, Grunewald (Wilmersdorf), Berlin|52.4831983|13.2666495|2017-06-24
2240|140|4|Hagenplatz 7, Grunewald (Wilmersdorf), Berlin|52.4831983|13.2666495|2017-06-24
649|64.5|2|Stephanstr. 47, Tiergarten (Tiergarten), Berlin|52.53358|13.34767|2017-06-24
582|58.03|2|Ebersstraße 75a, Schöneberg (Schöneberg), Berlin|52.4803299|13.3526508|2017-06-24
850|70|3|Göhrener Straße 14a, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.5407975|13.4215665|2017-06-24
1790|119|3|Meyerheimstraße 1, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.54745|13.42689|2017-06-24
695|60|2|Ravenestraße 6, Wedding (Wedding), Berlin|52.5427413|13.3717758|2017-06-24
630|37.51|1|Tassostr. 7, Weißensee (Weißensee), Berlin|52.5507761|13.4534686|2017-06-24
900|54.74|2|Tassostr. 6a, Weißensee (Weißensee), Berlin|52.55065|13.45356|2017-06-24
740|48.52|2|Dresselstraße 4, Charlottenburg (Charlottenburg), Berlin|52.508484|13.2850543|2017-06-24
700|36|1|Okerstraße 41, Neukölln (Neukölln), Berlin|52.4739777|13.4256372|2017-06-24
527|38.34|1|Rudower Straße 3, Niederschöneweide (Treptow), Berlin|52.4526858|13.5236671|2017-06-24
950|76.07|2|Donaustraße 114, Neukölln (Neukölln), Berlin|52.4834933|13.4339134|2017-06-24
1705,99|120.14|3|Mittelstraße 53, Mitte (Mitte), Berlin|52.5178813|13.3880068|2017-06-24
900|53.5|2|Anton-Saefkow-Straße 32, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.5374409|13.4393649|2017-06-24
1291,64|83|3|Heidestraße 13, Tiergarten (Tiergarten), Berlin|52.530569|13.367229|2017-06-24
821,94|59|2|Heidestraße 13, Tiergarten (Tiergarten), Berlin|52.530569|13.367229|2017-06-24
1336,81|101|4|Heidestraße 13, Tiergarten (Tiergarten), Berlin|52.530569|13.367229|2017-06-24
700|42.05|2|Tassostr. 6a, Weißensee (Weißensee), Berlin|52.55065|13.45356|2017-06-24
1600|110|3|Bötzowstr. XX, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.5416147|13.4218312|2017-06-24
2250|141.59|3|Winterfeldstraße  39, Schöneberg (Schöneberg), Berlin|52.4968452|13.3549972|2017-06-24
1080|86|3|Kantstraße 50, Charlottenburg (Charlottenburg), Berlin|52.5067038|13.3100887|2017-06-24
699|65|3|Stülpnagelstr. 11, Charlottenburg (Charlottenburg), Berlin|52.51189|13.28294|2017-06-24
479|56|1|Mellenseestr. 34, Friedrichsfelde (Lichtenberg), Berlin|52.4922824|13.5115918|2017-06-24
990|55.38|2|Schwerinstr. 1, Schöneberg (Schöneberg), Berlin|52.4972974|13.3589893|2017-06-24
1250|151.7|4,5|Leibnizstraße 70, Charlottenburg (Charlottenburg), Berlin|52.5058065|13.3133942|2017-06-24
999|92|3|Josef-Orlopp Str. 53, Lichtenberg (Lichtenberg), Berlin|52.52329599999999|13.4894749|2017-06-24
1577,80|112|3|Otto-Suhr-Allee 18/20, Charlottenburg (Charlottenburg), Berlin|52.51428|13.31793|2017-06-24
1589,16|132.43|1|Otto-Suhr-Allee 18/20, Charlottenburg (Charlottenburg), Berlin|52.51428|13.31793|2017-06-24
1732,20|115|3|Otto-Suhr-Allee 18/20, Charlottenburg (Charlottenburg), Berlin|52.51428|13.31793|2017-06-24
1999|139.83|3|Otto-Suhr-Allee 18/20, Charlottenburg (Charlottenburg), Berlin|52.51428|13.31793|2017-06-24
635,84|66.93|2|Reinholdstr.  1, Neukölln (Neukölln), Berlin|52.4669687|13.4404735|2017-06-24
677,90|67.79|3|Attilastr. 175, Tempelhof (Tempelhof), Berlin|52.4554878|13.3761288|2017-06-24
631,18|66.44|2|Reinholdstr.  1, Neukölln (Neukölln), Berlin|52.4669687|13.4404735|2017-06-24
1580|122.5|4|Weimarer Straße 18, Charlottenburg (Charlottenburg), Berlin|52.50727|13.31075|2017-06-24
577,76|85.09|3|Spießweg 23, Wittenau (Reinickendorf), Berlin|52.5931436|13.3280525|2017-06-24
940|110.51|3|Veitstraße 41, Tegel (Reinickendorf), Berlin|52.5862626|13.2877217|2017-06-24
477,33|67.61|2|Kloster-Zinna-Str.  6, Lichtenrade (Tempelhof), Berlin|52.40267430000001|13.4160835|2017-06-24
1237,76|130.29|3|Angerburger Allee 41, Charlottenburg (Charlottenburg), Berlin|52.5091061|13.2239741|2017-06-24
590|80|2,5|Unter den Eichen 97, Lichterfelde (Steglitz), Berlin|52.4457349|13.2941767|2017-06-24
395|56.33|1|Burgemeister Straße 84, Tempelhof (Tempelhof), Berlin|52.45665|13.38554|2017-06-24
1590|159|4|Marburger Straße 15, Charlottenburg (Charlottenburg), Berlin|52.50262859999999|13.3372459|2017-06-24
705|83|3|Hohenzollerndamm 105, Schmargendorf (Wilmersdorf), Berlin|52.47702|13.28252|2017-06-24
3494,40|218.4|4|Hausvogteiplatz  11, Mitte (Mitte), Berlin|52.5125059|13.3968612|2017-06-24
453,28|21|1|Müllerstraße 34, Wedding (Wedding), Berlin|52.54847969999999|13.3560257|2017-06-24
657,11|95.51|3|Alt-Reinickendorf 1, Reinickendorf (Reinickendorf), Berlin|52.57465999999999|13.35865|2017-06-24
600|64.71|2|Berlepschstraße 65, Zehlendorf (Zehlendorf), Berlin|52.4258725|13.2452131|2017-06-24
665,19|75.59|2|Klandorfer Straße 2A, Marzahn (Marzahn), Berlin|52.57158|13.56958|2017-06-24
5850|279|5|Podbielskiallee 16, Dahlem (Zehlendorf), Berlin|52.46881|13.29224|2017-06-24
926,38|71.26|2|Warschauer Straße 47, Friedrichshain (Friedrichshain), Berlin|52.503625|13.446906|2017-06-24
625,13|81.07|3|Griechische Allee 26, Oberschöneweide (Köpenick), Berlin|52.4643956|13.5194437|2017-06-24
766,50|73|2|Blissestraße 33, Wilmersdorf (Wilmersdorf), Berlin|52.482135|13.3206443|2017-06-24
1857,46|189.73|6|Bundesallee. 136, Friedenau (Schöneberg), Berlin|52.4752922|13.3289649|2017-06-24
475|67.28|2|Kloster-Zinna-Str.  8, Lichtenrade (Tempelhof), Berlin|52.4027275|13.416998|2017-06-24
1055|48.92|2|Weinbergsweg 12, Mitte (Mitte), Berlin|52.532|13.40374|2017-06-24
1200|72.6|3|Prinzenallee 70, Wedding (Wedding), Berlin|52.5563458|13.3841717|2017-06-24
900|78.6|2,5|Ravenéstr. 5, Wedding (Wedding), Berlin|52.54272479999999|13.3715016|2017-06-24
543,51|61|2|Maximilianstraße 42b, Pankow (Pankow), Berlin|52.56098|13.40834|2017-06-24
798|72|2,5|Lipaer Str. 38, Lichterfelde (Steglitz), Berlin|52.4438322|13.3127966|2017-06-24
1995|153.29|4|Stargarder Straße 36, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.54369999999999|13.4247006|2017-06-24
595|48|2|Karl- Marx- Straße 146, Neukölln (Neukölln), Berlin|52.47643|13.4386367|2017-06-24
521|65.1|2|Philipp-Jacob-Rauch-Straße 15, Müggelheim (Köpenick), Berlin|52.4147177|13.6518645|2017-06-24
1990|100|4|Dernburgstraße 58, Charlottenburg (Charlottenburg), Berlin|52.50579099999999|13.2841845|2017-06-24
597|59.07|2|Gensinger Straße 25, Friedrichsfelde (Lichtenberg), Berlin|52.5126691|13.5286819|2017-06-24
597|59.07|2|Gensinger Straße 25, Friedrichsfelde (Lichtenberg), Berlin|52.5126691|13.5286819|2017-06-24
830|82.15|3|Gensinger Straße 19, Friedrichsfelde (Lichtenberg), Berlin|52.5129354|13.5283133|2017-06-24
639|63.82|2|Gensinger Straße 25, Friedrichsfelde (Lichtenberg), Berlin|52.5126691|13.5286819|2017-06-24
626|62.58|2|Gensinger Straße 21, Friedrichsfelde (Lichtenberg), Berlin|52.5135623|13.5289208|2017-06-24
340|48|1|Tempelhofer Damm 219, Tempelhof (Tempelhof), Berlin|52.45632999999999|13.38434|2017-06-24
1152|92.14|3|Varziner Straße 11, Friedenau (Schöneberg), Berlin|52.4774116|13.3254108|2017-06-24
1446|115.68|4|Badensche Straße 40, Wilmersdorf (Wilmersdorf), Berlin|52.48582|13.33221|2017-06-24
1499|99.71|3|Stindestr. 17, Steglitz (Steglitz), Berlin|52.4483264|13.3407962|2017-06-24
590|38.98|1|Aroser Allee 109, Reinickendorf (Reinickendorf), Berlin|52.56643|13.35132|2017-06-24
552,55|62.79|2|Uhlenhorster Str. 26, Köpenick (Köpenick), Berlin|52.4627561|13.5918894|2017-06-24
1050|60.32|3|Margarete-Walter-Straße 11, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.5372216|13.4394659|2017-06-24
1750|148|5|Hagelberger Str. 47, Kreuzberg (Kreuzberg), Berlin|52.4912218|13.3841342|2017-06-24
1540|110|3|Kopernikusstr. 3, Friedrichshain (Friedrichshain), Berlin|52.5107757|13.4502853|2017-06-24
995|115.56|4|Lindenstraße 37, Köpenick (Köpenick), Berlin|52.4509807|13.5715381|2017-06-24
561,60|52|2|Newtonstraße 10, Adlershof (Treptow), Berlin|52.4335576|13.5283937|2017-06-24
800|82.71|2|Wulffstr.  11, Steglitz (Steglitz), Berlin|52.4542278|13.3158868|2017-06-24
1830|152|5|Rüdesheimer Str. 00, Wilmersdorf (Wilmersdorf), Berlin|52.4739799|13.3145485|2017-06-24
499|48.02|1,5|Manteuffelstraße 26, Tempelhof (Tempelhof), Berlin|52.4581775|13.3757134|2017-06-24
1000|147|4|Ruppiner Chaussee 291, Heiligensee (Reinickendorf), Berlin|52.6181345|13.2406987|2017-06-24
2099|182.35|4|Babelsberger Straße 43, Wilmersdorf (Wilmersdorf), Berlin|52.4853471|13.3357168|2017-06-24
896|54.29|2|Luisenstraße 52, Mitte (Mitte), Berlin|52.52435060000001|13.3795824|2017-06-24
745|62.09|2|Regattastr. 11, Grünau (Köpenick), Berlin|52.42689|13.5735695|2017-06-24
399|35.69|1|Stendaler Str. 53, Hellersdorf (Hellersdorf), Berlin|52.5407454|13.6031564|2017-06-24
599|82.91|4|Stendaler Str. 31, Hellersdorf (Hellersdorf), Berlin|52.53959|13.60343|2017-06-24
459|47.36|2|Quedlinburger Straße 38, Hellersdorf (Hellersdorf), Berlin|52.53958|13.61131|2017-06-24
439|54.04|2|Kastanienallee 38, Hellersdorf (Hellersdorf), Berlin|52.54024|13.60205|2017-06-24
439|53.98|2|Kastanienallee 124, Hellersdorf (Hellersdorf), Berlin|52.54311999999999|13.60158|2017-06-24
649|70.6|2,5|Zwinglistraße 13, Tiergarten (Tiergarten), Berlin|52.5256992|13.3312236|2017-06-24
1399|110.93|4|Pohlstraße 49, Tiergarten (Tiergarten), Berlin|52.500429|13.36543|2017-06-24
429|40.56|1|Otto-Suhr-Allee 116, Charlottenburg (Charlottenburg), Berlin|52.51819|13.30542|2017-06-24
1500|86.52|3|Kastanienallee 94, Prenzlauer Berg (Prenzlauer Berg), Berlin|52.5387913|13.4102354|2017-06-24
1013|77.95|3|Fregestraße 36, Steglitz (Steglitz), Berlin|52.46526859999999|13.3326969|2017-06-24
1202|89|2|Müllerstraße 60, Wedding (Wedding), Berlin|52.55518|13.34447|2017-06-24
1446|115.68|4|Badensche Straße 40, Wilmersdorf (Wilmersdorf), Berlin|52.48582|13.33221|2017-06-24
1659|138.22|4|Otto-Suhr-Allee 145, Charlottenburg (Charlottenburg), Berlin|52.5191848|13.300125|2017-06-24
1619|134.9|4|Otto-Suhr-Allee 145, Charlottenburg (Charlottenburg), Berlin|52.5191848|13.300125|2017-06-24
3255,60|217.04|5|Uhlandstraße 29, Charlottenburg (Charlottenburg), Berlin|52.5012204|13.3247566|2017-06-24
1190|120|4|Im Rehgrund 58, Heiligensee (Reinickendorf), Berlin|52.6110547|13.2403606|2017-06-24
1200|90|2|Saargemünder Str.  25, Dahlem (Zehlendorf), Berlin|52.450927|13.2715817|2017-06-24
896,50|81.56|3|Gallwitzallee 65, Lankwitz (Steglitz), Berlin|52.42979330000001|13.3467141|2017-06-24
340|41|1|Bellermannstr.  90, Wedding (Wedding), Berlin|52.5542348|13.3858379|2017-06-24
448|35|1|Inselstr. 11, Mitte (Mitte), Berlin|52.5118608|13.4126474|2017-06-24
599|54|2|Friedrichsruher Str. 33, Schmargendorf (Wilmersdorf), Berlin|52.48923139999999|13.2974009|2017-06-24
998|38.3|2|Chausseestraße 43, Mitte (Mitte), Berlin|52.534558|13.3780717|2017-06-24
432,54|28.5|1|Müllerstraße 34, Wedding (Wedding), Berlin|52.54847969999999|13.3560257|2017-06-24
1143,05|82.83|3|Rigaer Str. 18D, Friedrichshain (Friedrichshain), Berlin|52.5173915|13.4586276|2017-06-24
940|88|2|Lückhoffstr.  30a, Nikolassee (Zehlendorf), Berlin|52.43065|13.20226|2017-06-24
649,21|75.86|2|Niemegker Straße 4, Marzahn (Marzahn), Berlin|52.56567|13.56602|2017-06-24
874,19|57.01|2|Ribbecker Straße 37, Friedrichsfelde (Lichtenberg), Berlin|52.5051455|13.5094042|2017-06-24
1837|167|4|Zillestr.  5, Charlottenburg (Charlottenburg), Berlin|52.5145742|13.313199|2017-06-24
1124,45|109.17|4|Abram-Joffe-Straße 6, Adlershof (Treptow), Berlin|52.4341283|13.5307195|2017-06-24
511,44|59.47|2|Niederstraße 1, Rosenthal (Pankow), Berlin|52.58398|13.36609|2017-06-24
702,27|78.03|3|Parksiedlung Spruch 3-137, Buckow (Neukölln), Berlin|52.42153|13.41206|2017-06-24
1220|63.64|3|Zehdenicker Str. 13, Mitte (Mitte), Berlin|52.5312833|13.4029902|2017-06-24
680|42.29|2|Romanshorner Weg 48, Reinickendorf (Reinickendorf), Berlin|52.56648999999999|13.3503|2017-06-24
755,82|71.71|3|Wandlitzstraße 23/25, Karlshorst (Lichtenberg), Berlin|52.48228|13.52005|2017-06-24
442|34|1|Grainauer Str. 12, Wilmersdorf (Wilmersdorf), Berlin|52.4965783|13.3344922|2017-06-24
1742,50|69.7|2|Friedrichstraße 213, Kreuzberg (Kreuzberg), Berlin|52.50601|13.39027|2017-06-24
1195,39|125.63|3|Baseler Straße 136, Lichterfelde (Steglitz), Berlin|52.4282936|13.2946733|2017-06-24
872|96.53|2,5|Huttenstraße 40, Tiergarten (Tiergarten), Berlin|52.5285457|13.3167079|2017-06-24
498|43.5|1|Ufnaustraße 7, Tiergarten (Tiergarten), Berlin|52.5300641|13.3173591|2017-06-24
619,20|51.6|1|Heilbronner Str. 21a, Schöneberg (Schöneberg), Berlin|52.49149999999999|13.3409|2017-06-24
699|86.33|3|Graf-Haeseler-Straße  31, Reinickendorf (Reinickendorf), Berlin|52.56882|13.31331|2017-06-24
872|83.05|2|Miquelstraße 27, Schmargendorf (Wilmersdorf), Berlin|52.4720676|13.2845198|2017-06-24
975,96|83|2|An der Filmfabrik 13, Köpenick (Köpenick), Berlin|52.45143179999999|13.5852202|2017-06-24
1390|118.05|3|Gubener Straße 25, Friedrichshain (Friedrichshain), Berlin|52.510377|13.449476|2017-06-24
849|64|2|Heinz Galinski Strasse 14, Wedding (Wedding), Berlin|52.5551389|13.3721088|2017-06-24
3068,10|204.54|4|Mittelstraße 51, Mitte (Mitte), Berlin|52.5179006|13.3881555|2017-06-24
2815,54|216.58|7|Hausvogteiplatz 13, Mitte (Mitte), Berlin|52.51296|13.39736|2017-06-24
489|57|2|Mellenseestr. 33, Friedrichsfelde (Lichtenberg), Berlin|52.492472|13.5115584|2017-06-24
470|33.51|1|Ufnaustraße 7, Tiergarten (Tiergarten), Berlin|52.5300641|13.3173591|2017-06-24
704,63|84.11|2|Bogenstr. 25, Lichterfelde (Steglitz), Berlin|52.4255692|13.317784|2017-06-24
1400|100|2|Otto-Suhr-Allee 18/20, Charlottenburg (Charlottenburg), Berlin|52.51428|13.31793|2017-06-24
599|37|1|Gierkezeile 15, Charlottenburg (Charlottenburg), Berlin|52.5143447|13.3027722|2017-06-24
340|30.24|1|Dietzgenstraße 70, Niederschönhausen (Pankow), Berlin|52.5876364|13.4017523|2017-06-24
539|52.56|2,5|Heidekampweg 5, Baumschulenweg (Treptow), Berlin|52.4617009|13.480702|2017-06-24
1036,94|74.6|2|Otto-Suhr-Allee 18/20, Charlottenburg (Charlottenburg), Berlin|52.51428|13.31793|2017-06-24
